brand,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Mahindra Bolero 2011-2019 Camper,Mahindra,2006,2.4885295554686895,120000,False,True,True,2,14.0,2523.0,0.0,7.0
Ford Ecosport 1.5 DV5 MT Trend,Ford,2016,2.57656792129859,68609,False,False,True,1,22.7,1498.0,0.0,5.0
Ford EcoSport 1.5 TDCi Titanium BE BSIV,Ford,2018,2.620132887803051,33360,False,False,True,1,22.77,1498.0,0.0,5.0
Mahindra Marazzo M8,Mahindra,2019,2.6528156056787773,5000,False,True,True,1,17.3,1497.0,0.0,7.0
Isuzu MUX 2WD,Isuzu,2019,2.6952190549681467,10000,False,True,False,1,13.8,2999.0,0.0,7.0
Tata Nexon 1.5 Revotorq XZ Plus,Tata,2017,2.6122131543778857,35000,False,True,True,1,21.5,1497.0,0.0,5.0
Ford EcoSport 1.5 Diesel Titanium BSIV,Ford,2019,2.6239576692260163,30000,False,True,True,1,23.0,1498.0,0.0,5.0
Ford Aspire Trend Plus,Ford,2018,2.590577723994124,15000,True,True,True,1,20.4,1194.0,0.0,5.0
Nissan Kicks XL BSIV,Nissan,2019,2.6148149627872947,14317,True,False,True,1,14.23,1498.0,0.0,5.0
Datsun GO T Option BSIV,Datsun,2018,2.5627577644187696,5000,True,True,True,2,20.63,1198.0,0.0,5.0
Honda City i-VTEC CVT ZX,Honda,2019,2.640490781995103,5000,True,True,False,1,18.0,1497.0,0.0,5.0
Honda City i VTEC V,Honda,2017,2.6148149627872947,28000,True,True,True,1,17.8,1497.0,0.0,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,2018,2.6220722727261374,40000,False,True,True,1,23.0,1498.0,0.0,5.0
Ford Figo Diesel Titanium,Ford,2012,2.5115368702785252,87237,False,False,True,2,20.0,1399.0,0.0,5.0
Chevrolet Captiva LT,Chevrolet,2011,2.5743179027663876,99500,False,True,True,3,11.5,1991.0,0.0,7.0
Ford Figo 1.5D Trend MT,Ford,2017,2.5743179027663876,62960,False,False,True,1,25.83,1498.0,0.0,5.0
MG Hector Smart DCT,MG,2019,2.663480833457408,16500,True,False,False,1,13.96,1451.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2014,2.5808636713788036,110000,False,True,True,1,20.77,1248.0,0.0,7.0
Maruti Swift VDI,Maruti,2011,2.5571668309410573,72000,False,True,True,1,22.9,1248.0,0.0,5.0
Maruti Swift Dzire LDI,Maruti,2018,2.5941143287542214,50000,False,True,True,1,28.4,1248.0,0.0,5.0
Hyundai Verna 1.6 Xi ABS,Hyundai,2008,2.4555360859122586,55000,True,True,True,2,13.9,1599.0,0.0,5.0
Maruti Baleno Sigma 1.3,Maruti,2015,2.583186440843795,60000,False,True,True,1,27.39,1248.0,0.0,5.0
Tata Sumo SE,Tata,2002,2.439918303207278,120000,False,True,True,1,14.07,2956.0,0.0,7.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.69549357078372,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.69549357078372,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Mitsubishi Lancer 2.0 LXd,Mitsubishi,1999,2.4808300513990016,100000,False,True,True,3,14.8,1998.0,0.0,5.0
Maruti Swift VDI BSIV,Maruti,2009,2.5059228222784604,120000,False,True,True,4,0.0,1248.0,,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.69549357078372,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Ford Fiesta 1.5 TDCi Titanium,Ford,2015,2.5868521771966164,80000,False,True,True,1,25.01,1498.0,0.0,5.0
Hyundai Xcent 1.1 CRDi S,Hyundai,2016,2.5467609805721936,120000,False,True,True,2,24.4,1120.0,0.0,5.0
Maruti Ignis 1.2 Zeta BSIV,Maruti,2017,2.5719938793776937,30000,True,True,True,1,20.89,1197.0,0.0,5.0
Tata Indica Vista TDI LS,Tata,2015,2.516760082909491,110000,False,True,True,2,19.1,1405.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,2008,2.5743179027663876,219000,False,True,True,2,12.8,2494.0,0.0,8.0
Maruti Alto 800 LXI,Maruti,2017,2.534612089697972,80000,True,True,True,1,24.7,796.0,0.0,5.0
Maruti Ciaz RS ZDi Plus SHVS,Maruti,2016,2.6047489330351623,80000,False,True,True,1,28.09,1248.0,0.0,5.0
Maruti Swift Dzire VXI,Maruti,2016,2.584780994540677,35000,True,True,True,2,20.85,1197.0,0.0,5.0
Tata Indica Vista Quadrajet 90 VX,Tata,2013,2.5019335857292173,167000,False,True,True,1,22.3,1248.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2016,2.6326670076288368,94000,False,True,True,1,19.67,1582.0,0.0,5.0
Hyundai Santro Xing GL Plus,Hyundai,2012,2.5467609805721936,80000,True,True,True,1,17.92,1086.0,0.0,5.0
Maruti 800 DX,Maruti,1998,2.4119999256830145,100000,True,True,True,2,16.1,796.0,0.0,4.0
Ford Ikon 1.3 Flair,Ford,2005,2.4591825218108685,90000,True,True,True,2,13.8,1299.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,2012,2.5996358133442783,246000,False,True,True,2,12.99,2494.0,0.0,7.0
Maruti Baleno Sigma 1.2,Maruti,2019,2.5743179027663876,10000,True,True,True,1,21.4,1197.0,0.0,5.0
Tata Indigo CS LS (TDI) BS-III,Tata,2016,2.5511045968025123,90000,False,True,True,1,19.09,1405.0,0.0,5.0
Tata Tigor 2017-2020 XZ Plus,Tata,2019,2.5881162238935986,5200,True,True,True,1,20.3,1199.0,0.0,5.0
Maruti Zen LX - BS III,Maruti,2006,2.443470357682056,120000,True,True,True,2,17.3,993.0,0.0,5.0
Maruti Swift VDI,Maruti,2013,2.559079084122864,90000,False,True,True,2,22.9,1248.0,0.0,5.0
Honda City i VTEC CVT SV,Honda,2016,2.6047489330351623,50000,True,True,False,1,18.0,1497.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,2017,2.5881162238935986,5000,True,True,True,1,18.9,1197.0,0.0,5.0
Mahindra KUV 100 G80 K8 Dual Tone,Mahindra,2018,2.5815548399062984,10500,True,True,True,1,18.15,1198.0,0.0,6.0
Renault Duster 110PS Diesel RxZ,Renault,2018,2.6220722727261374,26000,False,True,True,1,19.6,1461.0,0.0,5.0
Mahindra Scorpio VLX 2WD ABS AT BSIII,Mahindra,2014,2.5935372326267285,139000,False,True,False,1,11.79,2179.0,0.0,8.0
Mahindra XUV500 W8 2WD,Mahindra,2014,2.6047489330351623,60000,False,True,True,2,15.1,2179.0,0.0,7.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Mercedes-Benz,2006,2.5941143287542214,40000,True,True,True,1,11.7,1796.0,0.0,5.0
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,Ford,2015,2.6095083856715187,25000,True,True,True,1,15.85,1499.0,0.0,5.0
Toyota Corolla Altis 1.8 J,Toyota,2010,2.5467609805721936,60000,True,True,True,2,14.53,1798.0,0.0,5.0
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,Ford,2015,2.5996358133442783,25000,True,True,True,1,15.85,1499.0,0.0,5.0
Maruti Swift Dzire ZXi,Maruti,2011,2.5433238024898097,15000,True,True,True,1,17.5,1298.0,0.0,5.0
Maruti Swift Dzire LDi,Maruti,2012,2.5262227012804486,110000,False,True,True,1,19.3,1248.0,0.0,5.0
Hyundai Santro GLS I - Euro II,Hyundai,2001,2.384994136920878,70000,True,True,True,2,0.0,1248.0,,5.0
Maruti Swift Dzire ZDi,Maruti,2010,2.539716459069636,100000,False,True,True,2,19.3,1248.0,0.0,5.0
Hyundai Santro Xing XS,Hyundai,2007,2.4591825218108685,120000,True,True,True,1,17.8,1086.0,0.0,5.0
Audi A4 1.8 TFSI,Audi,2010,2.6027489291060784,55000,True,True,False,2,12.3,1781.0,0.0,5.0
Maruti SX4 Vxi BSIII,Maruti,2007,2.462666921556555,120000,True,True,True,3,15.0,1586.0,0.0,5.0
Maruti Zen Estilo 1.1 LXI BSIII,Maruti,2007,2.478082633484265,35000,True,True,True,1,18.2,1061.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2018,2.5372087016784293,13000,True,True,True,1,24.7,796.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2015,2.5911797685507985,50000,False,True,True,1,26.59,1248.0,0.0,5.0
Hyundai i10 Magna,Hyundai,2012,2.525328879403504,40000,True,True,True,1,20.36,1197.0,0.0,5.0
Hyundai i20 Active 1.2 SX Dual Tone,Hyundai,2016,2.5881162238935986,25000,True,True,True,1,17.19,1197.0,0.0,5.0
Maruti Eeco 7 Seater Standard BSIV,Maruti,2011,2.493264304579342,110000,True,True,True,2,15.37,1196.0,0.0,7.0
Toyota Glanza G Smart Hybrid,Toyota,2019,2.5996358133442783,5000,True,True,True,1,23.87,1197.0,0.0,5.0
Maruti 800 AC,Maruti,2013,2.459891857819539,50000,True,True,True,2,16.1,796.0,0.0,4.0
Hyundai Grand i10 Asta,Hyundai,2014,2.5467609805721936,80000,True,True,True,3,18.9,1197.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,2012,2.615660557399179,225000,False,True,True,2,12.99,2494.0,0.0,8.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.69549357078372,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Maruti Wagon R LX BSIII,Maruti,2008,2.4238980612040533,100000,True,True,True,3,17.3,1061.0,0.0,5.0
Hyundai i10 Era 1.1,Hyundai,2008,2.4591825218108685,93331,True,True,True,2,19.81,1086.0,0.0,5.0
Mahindra Scorpio M2DI,Mahindra,2012,2.5511045968025123,120000,False,True,True,2,13.5,2179.0,0.0,5.0
Nissan Terrano XL 110 PS,Nissan,2015,2.6047489330351623,70000,False,True,True,1,19.01,1461.0,0.0,5.0
Mahindra Bolero Power Plus Plus Non AC BSIV PS,Mahindra,2015,2.5719938793776937,100000,False,True,True,1,15.96,2523.0,0.0,9.0
Hyundai Accent CRDi,Hyundai,2006,2.4591825218108685,90000,False,True,True,2,13.1,1493.0,0.0,5.0
Honda City i VTEC V,Honda,2017,2.6148149627872947,28000,True,True,True,1,17.8,1497.0,0.0,5.0
Maruti Swift Dzire LDI,Maruti,2018,2.5941143287542214,50000,False,True,True,1,28.4,1248.0,0.0,5.0
Maruti Ertiga ZDI,Maruti,2014,2.5941143287542214,90000,False,True,True,1,20.77,1248.0,0.0,7.0
Hyundai Verna 1.4 CRDi,Hyundai,2016,2.6006891857056695,40000,False,True,True,1,24.8,1396.0,0.0,5.0
Ford Figo 1.5D Base MT,Ford,2017,2.5627577644187696,113000,False,True,True,1,25.83,1498.0,0.0,5.0
Maruti Swift Vdi BSIII,Maruti,2011,2.535921880753673,188000,False,True,True,2,17.8,1248.0,0.0,5.0
Ford Figo Diesel Titanium,Ford,2011,2.5097116808831177,100000,False,True,True,1,20.0,1399.0,0.0,5.0
Tata Sumo MKII Turbo 2.0 LX,Tata,2010,2.478082633484265,225000,False,True,True,3,14.0,1948.0,0.0,9.0
Mahindra TUV 300 mHAWK100 T8,Mahindra,2017,2.5952543423301284,67000,False,True,True,2,18.49,1493.0,0.0,7.0
Chevrolet Beat Diesel LT Option,Chevrolet,2011,2.4722770394194904,70000,False,True,True,4,25.44,936.0,0.0,5.0
Toyota Corolla Altis JS MT,Toyota,2015,2.6326670076288368,50000,True,True,True,1,14.28,1798.0,0.0,5.0
Jaguar XF 2.2 Litre Luxury,Jaguar,2013,2.688636201891774,60000,False,True,False,1,16.36,2179.0,0.0,5.0
Volkswagen Ameo 1.5 TDI Comfortline AT,Volkswagen,2017,2.5911797685507985,34000,False,True,False,1,22.0,1498.0,0.0,5.0
Honda City 1.5 GXI,Honda,2004,2.5011098583861155,110000,True,True,True,3,12.8,1493.0,0.0,5.0
Hyundai Santro GS zipPlus,Hyundai,2001,2.398086149235235,71000,True,True,True,2,0.0,1248.0,,5.0
Maruti Wagon R LXI,Maruti,2005,2.46600324507219,140000,True,True,True,2,18.9,998.0,0.0,5.0
Honda City Corporate Edition,Honda,2012,2.580165647868961,100000,True,True,True,2,16.8,1497.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz AT,Hyundai,2017,2.5815548399062984,10000,True,True,False,1,18.9,1197.0,0.0,5.0
Maruti Celerio ZXI Optional,Maruti,2018,2.570401397507102,30000,True,True,True,1,21.63,998.0,0.0,5.0
Toyota Fortuner 2.8 4WD AT BSIV,Toyota,2016,2.704504768106163,90000,False,True,False,1,15.04,2755.0,0.0,7.0
Maruti Ritz VDi,Maruti,2010,2.508594907168066,120000,False,True,True,1,21.1,1248.0,0.0,5.0
Hyundai Santro LE,Hyundai,2002,2.3478551011036046,184000,True,True,True,2,0.0,1248.0,,5.0
Maruti Swift Dzire AMT ZXI Plus,Maruti,2019,2.6047489330351623,6500,True,True,False,1,21.21,1197.0,0.0,5.0
Maruti Gypsy King ST BSIII,Maruti,2010,2.5467609805721936,80000,True,True,True,1,11.96,1298.0,0.0,8.0
Mahindra Scorpio VLS 2.2 mHawk,Mahindra,2008,2.5571668309410573,100000,False,True,True,3,12.05,2179.0,0.0,7.0
Toyota Etios VD,Toyota,2015,2.584253492492684,120000,False,True,True,2,23.59,1364.0,0.0,5.0
Hyundai EON Era Plus,Hyundai,2012,2.493264304579342,120000,True,True,True,2,21.1,814.0,0.0,5.0
Opel Astra 1.6,Opel,1998,2.409398221672778,110000,True,True,True,3,13.1,1598.0,0.0,5.0
Skoda Octavia Classic 1.9 TDI MT,Skoda,2006,2.5291264557754007,150000,False,True,True,3,18.7,1896.0,0.0,5.0
Tata Indigo LS,Tata,2005,2.4342767273655532,120000,False,True,True,4,16.1,1405.0,0.0,5.0
Mercedes-Benz M-Class ML 250 CDI,Mercedes-Benz,2015,2.6926672886648078,100000,False,True,False,2,15.26,2143.0,0.0,5.0
Tata Sumo Gold EX,Tata,2018,2.5996358133442783,63000,False,True,True,1,15.3,2956.0,0.0,7.0
Mercedes-Benz GLA Class 200 CDI,Mercedes-Benz,2016,2.669357618126078,40000,False,True,False,2,17.9,2143.0,0.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium,Ford,2015,2.5980250538538487,109000,False,False,True,1,22.7,1498.0,0.0,5.0
Maruti Swift VDI Windsong Limited edition,Maruti,2015,2.5835884884092963,114000,False,False,True,1,25.2,1248.0,0.0,5.0
Skoda Octavia Elegance 1.8 TSI AT,Skoda,2017,2.659246029939381,33000,True,False,False,2,14.7,1798.0,0.0,5.0
Hyundai Grand i10 CRDi Asta Option,Hyundai,2014,2.5561911967927102,160000,False,False,True,3,24.0,1120.0,0.0,5.0
Hyundai i20 Sportz 1.4 CRDi,Hyundai,2013,2.561855688375752,101000,False,False,True,1,21.9,1396.0,0.0,5.0
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Hyundai,2016,2.67299901854652,45000,False,False,False,2,16.38,1995.0,0.0,5.0
Renault KWID AMT RXL,Renault,2018,2.579460636620031,31000,True,False,False,1,24.04,999.0,0.0,5.0
Renault KWID 1.0 RXT Optional,Renault,2018,2.5743179027663876,31000,True,False,True,1,23.01,999.0,0.0,5.0
Maruti Wagon R VXI Opt 1.2,Maruti,2016,2.5636484355692946,55000,True,False,True,1,20.52,1197.0,0.0,5.0
Tata Nano XTA,Tata,2018,2.5200498461606777,55000,True,False,False,1,21.9,624.0,0.0,4.0
Hyundai Verna 1.6 SX,Hyundai,2014,2.5996358133442783,117000,False,False,True,1,22.32,1582.0,0.0,5.0
BMW 3 Series 320d Luxury Line,BMW,2010,2.6326670076288368,102000,False,False,False,1,19.62,1995.0,0.0,5.0
Volkswagen Passat 2.0 TDI AT Highline,Volkswagen,2012,2.6181364375191847,108000,False,False,False,1,17.42,1968.0,0.0,5.0
Maruti Wagon R VXI 1.2,Maruti,2015,2.561855688375752,75000,True,False,True,1,20.52,1197.0,0.0,5.0
Mercedes-Benz E-Class E 220 CDI Avantgarde,Mercedes-Benz,2011,2.659246029939381,74000,False,False,False,1,10.0,2148.0,0.0,5.0
Ford Figo Titanium Diesel,Ford,2013,2.5409388178099594,158000,False,False,True,1,24.4,1499.0,0.0,5.0
Isuzu MUX 2WD,Isuzu,2019,2.6952190549681467,10000,False,True,False,1,13.8,2999.0,0.0,7.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,2018,2.6220722727261374,40000,False,True,True,1,23.0,1498.0,0.0,5.0
Tata Nexon 1.5 Revotorq XZA Plus,Tata,2019,2.635231364247117,10000,False,True,False,1,21.5,1497.0,0.0,5.0
Tata Hexa XE,Tata,2017,2.6243285235236744,53000,False,True,True,1,17.6,2179.0,0.0,7.0
Jeep Compass 2.0 Limited Option 4X4,Jeep,2017,2.671927960970661,20000,False,True,True,2,16.3,1956.0,0.0,5.0
Volkswagen Polo 1.0 TSI Highline Plus,Volkswagen,2020,2.610240170690332,5000,True,True,True,1,18.24,999.0,0.0,5.0
Maruti Swift Dzire VXI,Maruti,2014,2.5815548399062984,30000,True,True,True,1,19.1,1197.0,0.0,5.0
Maruti Alto LXi,Maruti,2010,2.5078410759756937,64000,True,True,True,1,19.7,796.0,0.0,5.0
Ford Figo 1.2P Titanium Opt MT,Ford,2016,2.5761236080232504,10500,True,True,True,1,18.16,1196.0,0.0,5.0
Maruti Alto LXi,Maruti,2011,2.5078410759756937,50000,True,True,True,2,19.7,796.0,0.0,5.0
Skoda Rapid 1.6 TDI Elegance,Skoda,2012,2.5743179027663876,60000,False,True,True,1,20.5,1598.0,0.0,5.0
Skoda Rapid 1.5 TDI Elegance Black Package,Skoda,2015,2.5996358133442783,35000,False,True,True,1,21.14,1498.0,0.0,5.0
Tata Safari DICOR 2.2 LX 4x2,Tata,2012,2.578029100497648,135000,False,True,True,1,13.93,2179.0,0.0,7.0
Mahindra Scorpio LX BSIV,Mahindra,2011,2.5815548399062984,70000,False,True,True,2,12.05,2179.0,0.0,9.0
Maruti Vitara Brezza ZDi,Maruti,2016,2.6047489330351623,80000,False,True,True,1,24.3,1248.0,0.0,5.0
Maruti Celerio X VXI Option BSIV,Maruti,2017,2.5561911967927102,25000,True,True,True,1,21.63,998.0,0.0,5.0
Hyundai i20 2015-2017 Sportz 1.2,Hyundai,2017,2.5969300170092384,5000,True,True,True,1,18.6,1197.0,0.0,5.0
Hyundai Santro Xing GLS,Hyundai,2008,2.4722770394194904,80000,True,True,True,3,17.92,1086.0,0.0,5.0
Mahindra Scorpio VLX 2WD BSIV,Mahindra,2011,2.5627577644187696,120000,False,True,True,2,12.05,2179.0,0.0,8.0
